,DB1_TEM1.D_TEM_1_Main_Incomer_8420#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVA#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVB#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_HVAC_A_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_HVAC_B_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_UPS_A_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_UPS_B_Supply#Real Energy Into the Load#kWh,Timestamp
24280,11245176.0,,,,,,,2021-09-10 05:30:00
24281,11245310.0,,,,,,,2021-09-10 05:45:00
24282,11245444.0,,,,,,,2021-09-10 06:00:00
24283,11245578.0,,,,,,,2021-09-10 06:15:00
24284,11245713.0,,,,,,,2021-09-10 06:30:00
24285,11245849.0,,,,,,,2021-09-10 06:45:00
24286,11245984.0,,,,,,,2021-09-10 07:00:00
24287,11246119.0,,,,,,,2021-09-10 07:15:00
24288,11246255.0,,,,,,,2021-09-10 07:30:00
24289,11246389.0,,,,,,,2021-09-10 07:45:00
24290,11246526.0,,,,,,,2021-09-10 08:00:00
24291,11246664.0,,,,,,,2021-09-10 08:15:00
24292,11246802.0,,,,,,,2021-09-10 08:30:00
24293,11246939.0,,,,,,,2021-09-10 08:45:00
24294,11247079.0,,,,,,,2021-09-10 09:00:00
24295,11247219.0,,,,,,,2021-09-10 09:15:00
24296,11247360.0,,,,,,,2021-09-10 09:30:00
24297,11247499.0,,,,,,,2021-09-10 09:45:00
24298,11247640.0,,,,,,,2021-09-10 10:00:00
24299,11247781.0,,,,,,,2021-09-10 10:15:00
24300,11247922.0,,,,,,,2021-09-10 10:30:00
24301,11248065.0,105456.183,77784.755,5319162.741,3027765.489,11627990.433,6157891.989,2021-09-10 10:45:00
24302,11248206.0,105456.183,77784.755,5319180.221,3027788.299,11628032.652,6157934.298,2021-09-10 11:00:00
24303,11248349.0,105456.183,77784.755,5319199.16,3027811.667,11628075.626,6157977.148,2021-09-10 11:15:00
24304,11248491.0,105456.183,77784.755,5319217.998,3027834.321,11628120.058,6158025.625,2021-09-10 11:30:00
24305,11248632.0,105456.183,77784.755,5319235.877,3027859.677,11628164.253,6158068.11,2021-09-10 11:45:00
24306,11248775.0,105456.183,77784.755,5319255.981,3027882.511,11628208.978,6158117.78,2021-09-10 12:00:00
24307,11248919.0,105456.183,77784.755,5319275.813,3027904.76,11628252.044,6158161.366,2021-09-10 12:15:00
24308,11249061.0,105456.183,77784.755,5319292.811,3027931.755,11628295.157,6158206.441,2021-09-10 12:30:00
24309,11249204.0,105456.183,77784.755,5319313.54,3027954.157,11628344.564,6158248.57,2021-09-10 12:45:00
24310,11249345.0,105456.183,77784.755,5319331.685,3027976.934,11628387.882,6158292.064,2021-09-10 13:00:00
24311,11249488.0,105456.183,77784.755,5319349.113,3028000.589,11628431.583,6158336.077,2021-09-10 13:15:00
24312,11249630.0,105456.183,77784.755,5319368.086,3028023.845,11628476.442,6158379.681,2021-09-10 13:30:00
24313,11249773.0,105456.183,77784.755,5319386.977,3028046.442,11628520.514,6158423.977,2021-09-10 13:45:00
24314,11249914.0,105456.183,77784.755,5319404.62,3028073.341,11628566.393,6158472.756,2021-09-10 14:00:00
24315,11250053.0,105456.183,77784.755,5319419.925,3028098.222,11628616.539,6158516.691,2021-09-10 14:15:00
24316,11250196.0,105456.183,77784.755,5319435.418,3028123.175,11628661.311,6158558.912,2021-09-10 14:30:00
24317,11250342.0,105456.183,77784.755,5319454.082,3028148.495,11628706.576,6158602.188,2021-09-10 14:45:00
24318,11250484.0,105456.183,77784.755,5319474.032,3028168.872,11628751.013,6158643.479,2021-09-10 15:00:00
24319,11250625.0,105456.183,77784.755,5319497.409,3028185.931,11628796.175,6158692.06,2021-09-10 15:15:00
24320,11250766.0,105456.183,77784.755,5319523.64,3028203.565,11628840.21,6158735.815,2021-09-10 15:30:00
24321,11250908.0,105456.183,77784.755,5319546.726,3028223.218,11628883.571,6158780.161,2021-09-10 15:45:00
24322,11251049.0,105456.183,77784.755,5319569.646,3028240.198,11628927.231,6158824.311,2021-09-10 16:00:00
24323,11251193.0,105456.183,77784.755,5319591.024,3028263.089,11628977.918,6158867.149,2021-09-10 16:15:00
24324,11251331.0,105456.183,77784.755,5319604.307,3028286.457,11629022.361,6158909.772,2021-09-10 16:30:00
24325,11251470.0,105456.183,77784.755,5319616.691,3028313.676,11629066.058,6158958.112,2021-09-10 16:45:00
24326,11251609.0,105456.183,77784.755,5319631.063,3028339.619,11629110.633,6159001.092,2021-09-10 17:00:00
24327,11251747.0,105456.183,77784.755,5319643.211,3028364.986,11629155.899,6159045.856,2021-09-10 17:15:00
24328,11251884.0,105456.183,77784.755,5319655.391,3028390.498,11629198.365,6159088.652,2021-09-10 17:30:00
24329,11252021.0,105456.183,77784.755,5319668.078,3028415.524,11629246.493,6159130.69,2021-09-10 17:45:00
24330,11252157.0,105456.183,77784.755,5319680.448,3028440.62,11629291.855,6159173.548,2021-09-10 18:00:00
24331,11252293.0,105456.183,77784.755,5319692.348,3028468.094,11629336.153,6159216.661,2021-09-10 18:15:00
24332,11252430.0,105456.183,77784.755,5319705.903,3028492.982,11629379.871,6159263.836,2021-09-10 18:30:00
24333,11252566.0,105456.183,77784.755,5319718.072,3028516.506,11629423.688,6159307.936,2021-09-10 18:45:00
24334,11252702.0,105456.183,77784.755,5319731.017,3028543.438,11629473.231,6159350.611,2021-09-10 19:00:00
24335,11252836.0,105456.183,77784.755,5319742.478,3028567.851,11629518.214,6159391.992,2021-09-10 19:15:00
24336,11252973.0,105456.183,77784.755,5319756.664,3028591.464,11629561.957,6159435.971,2021-09-10 19:30:00
24337,11253107.0,105456.183,77784.755,5319768.276,3028615.937,11629606.428,6159486.126,2021-09-10 19:45:00
24338,11253242.0,105456.183,77784.755,5319780.885,3028639.549,11629648.898,6159528.781,2021-09-10 20:00:00
24339,11253377.0,105456.183,77784.755,5319793.111,3028666.589,11629692.327,6159572.609,2021-09-10 20:15:00
24340,11253511.0,105456.183,77784.755,5319806.836,3028690.304,11629741.705,6159615.818,2021-09-10 20:30:00
24341,11253646.0,105456.183,77784.755,5319818.62,3028713.095,11629785.562,6159660.417,2021-09-10 20:45:00
24342,11253780.0,105456.183,77784.755,5319831.773,3028735.331,11629831.294,6159705.75,2021-09-10 21:00:00
24343,11253917.0,105456.183,77784.755,5319844.77,3028760.615,11629874.855,6159748.316,2021-09-10 21:15:00
24344,11254051.0,105456.183,77784.755,5319859.28,3028783.051,11629920.075,6159791.496,2021-09-10 21:30:00
24345,11254187.0,105456.183,77784.755,5319872.192,3028806.522,11629963.392,6159834.956,2021-09-10 21:45:00
24346,11254322.0,105456.183,77784.755,5319884.924,3028828.732,11630007.017,6159878.581,2021-09-10 22:00:00
24347,11254457.0,105456.183,77784.755,5319896.817,3028852.866,11630057.541,6159921.443,2021-09-10 22:15:00
24348,11254593.0,105456.183,77784.755,5319911.036,3028879.176,11630101.131,6159966.518,2021-09-10 22:30:00
24349,11254726.0,105456.183,77784.755,5319922.719,3028902.007,11630144.741,6160015.516,2021-09-10 22:45:00
24350,11254860.0,105456.183,77784.755,5319934.912,3028923.966,11630187.12,6160056.881,2021-09-10 23:00:00
24351,11254992.0,105456.183,77784.755,5319946.86,3028947.055,11630232.666,6160100.782,2021-09-10 23:15:00
24352,11255125.0,105456.183,77784.755,5319960.042,3028973.302,11630281.489,6160143.337,2021-09-10 23:30:00
24353,11255259.0,105456.183,77784.755,5319971.413,3028996.198,11630326.459,6160192.297,2021-09-10 23:45:00
24354,11255391.0,105456.183,77784.755,5319982.802,3029019.313,11630370.013,6160234.255,2021-09-11 00:00:00
24355,11255525.0,105456.183,77784.755,5319995.54,3029041.738,11630413.552,6160277.418,2021-09-11 00:15:00
24356,11255656.0,105456.183,77784.755,5320006.53,3029064.65,11630455.346,6160320.827,2021-09-11 00:30:00
24357,11255789.0,105456.183,77784.755,5320018.23,3029087.612,11630505.825,6160362.776,2021-09-11 00:45:00
24358,11255922.0,105456.183,77784.755,5320030.844,3029109.549,11630549.133,6160411.48,2021-09-11 01:00:00
24359,11256056.0,105456.183,77784.755,5320045.405,3029134.272,11630591.052,6160452.709,2021-09-11 01:15:00
24360,11256189.0,105456.183,77784.755,5320057.779,3029155.939,11630635.647,6160495.16,2021-09-11 01:30:00
24361,11256321.0,105456.183,77784.755,5320071.503,3029178.049,11630679.942,6160543.481,2021-09-11 01:45:00
24362,11256456.0,105456.183,77784.755,5320083.476,3029199.909,11630724.717,6160586.029,2021-09-11 02:00:00
24363,11256587.0,105456.183,77784.755,5320094.647,3029222.923,11630774.081,6160628.404,2021-09-11 02:15:00
24364,11256719.0,105456.183,77784.755,5320107.29,3029244.202,11630817.403,6160671.544,2021-09-11 02:30:00
24365,11256850.0,105456.183,77784.755,5320118.891,3029269.273,11630860.412,6160714.928,2021-09-11 02:45:00
24366,11256981.0,105456.183,77784.755,5320130.036,3029291.159,11630903.046,6160758.715,2021-09-11 03:00:00
24367,11257115.0,105456.183,77784.755,5320141.242,3029313.338,11630946.931,6160801.314,2021-09-11 03:15:00
24368,11257246.0,105456.183,77784.755,5320153.887,3029338.012,11630990.245,6160849.766,2021-09-11 03:30:00
24369,11257378.0,105456.183,77784.755,5320165.215,3029360.553,11631040.616,6160893.644,2021-09-11 03:45:00
24370,11257509.0,105456.183,77784.755,5320176.088,3029382.897,11631083.647,6160937.521,2021-09-11 04:00:00
24371,11257640.0,105456.183,77784.755,5320187.045,3029404.184,11631125.285,6160980.049,2021-09-11 04:15:00
24372,11257771.0,105456.183,77784.755,5320197.896,3029425.633,11631174.277,6161023.889,2021-09-11 04:30:00
24373,11257903.0,105456.183,77784.755,5320211.747,3029448.13,11631218.272,6161066.042,2021-09-11 04:45:00
24374,11258037.0,105456.183,77784.755,5320223.714,3029472.655,11631260.718,6161109.985,2021-09-11 05:00:00
24375,11258169.0,105456.183,77784.755,5320235.347,3029493.579,11631304.014,6161154.14,2021-09-11 05:15:00
24376,11258301.0,105456.183,77784.755,5320246.297,3029515.785,11631351.532,6161196.948,2021-09-11 05:30:00
24377,11258432.0,105456.183,77784.755,5320258.605,3029537.735,11631394.873,6161240.329,2021-09-11 05:45:00
24378,11258563.0,105456.183,77784.755,5320268.941,3029561.776,11631438.053,6161288.691,2021-09-11 06:00:00
24379,11258695.0,105456.183,77784.755,5320281.108,3029583.213,11631482.029,6161331.835,2021-09-11 06:15:00
24380,11258825.0,105456.183,77784.755,5320291.682,3029604.595,11631531.917,6161375.824,2021-09-11 06:30:00
24381,11258956.0,105456.183,77784.755,5320302.052,3029628.835,11631574.963,6161418.516,2021-09-11 06:45:00
24382,11259087.0,105456.183,77784.755,5320314.014,3029649.816,11631617.803,6161461.314,2021-09-11 07:00:00
24383,11259218.0,105456.183,77784.755,5320324.913,3029671.913,11631660.937,6161505.16,2021-09-11 07:15:00
24384,11259349.0,105456.183,77784.755,5320335.785,3029693.89,11631706.31,6161553.687,2021-09-11 07:30:00
24385,11259481.0,105456.183,77784.755,5320346.856,3029718.067,11631748.979,6161597.745,2021-09-11 07:45:00
24386,11259612.0,105456.183,77784.755,5320359.642,3029739.553,11631792.909,6161640.051,2021-09-11 08:00:00
24387,11259745.0,105456.183,77784.755,5320372.252,3029764.916,11631843.089,6161682.176,2021-09-11 08:15:00
24388,11259879.0,105456.183,77784.755,5320384.746,3029787.806,11631886.476,6161725.832,2021-09-11 08:30:00
24389,11260013.0,105456.183,77784.755,5320398.298,3029811.37,11631929.021,6161768.605,2021-09-11 08:45:00
24390,11260145.0,105456.183,77784.755,5320409.917,3029834.736,11631977.057,6161817.196,2021-09-11 09:00:00
24391,11260279.0,105456.183,77784.755,5320421.945,3029858.525,11632020.091,6161859.722,2021-09-11 09:15:00
24392,11260413.0,105456.183,77784.755,5320433.866,3029882.11,11632063.183,6161906.84,2021-09-11 09:30:00
24393,11260547.0,105456.183,77784.755,5320447.529,3029905.887,11632106.346,6161949.463,2021-09-11 09:45:00
24394,11260683.0,105456.183,77784.755,5320460.868,3029930.105,11632153.873,6161991.248,2021-09-11 10:00:00
24395,11260819.0,105456.183,77784.755,5320473.219,3029958.406,11632196.955,6162034.802,2021-09-11 10:15:00
24396,11260954.0,105456.183,77784.755,5320485.683,3029982.915,11632239.304,6162078.614,2021-09-11 10:30:00
24397,11261091.0,105456.183,77784.755,5320499.336,3030007.233,11632288.725,6162121.555,2021-09-11 10:45:00
24398,11261229.0,105456.183,77784.755,5320514.055,3030032.788,11632332.119,6162170.887,2021-09-11 11:00:00
24399,11261366.0,105456.183,77784.755,5320527.915,3030061.677,11632374.159,6162214.074,2021-09-11 11:15:00
24400,11261506.0,105456.183,77784.755,5320542.065,3030087.858,11632421.783,6162257.645,2021-09-11 11:30:00
24401,11261644.0,105456.183,77784.755,5320555.85,3030114.003,11632464.686,6162300.823,2021-09-11 11:45:00
24402,11261783.0,105456.183,77784.755,5320570.353,3030143.046,11632507.762,6162343.49,2021-09-11 12:00:00
24403,11261922.0,105456.183,77784.755,5320584.287,3030169.356,11632553.049,6162387.587,2021-09-11 12:15:00
24404,11262062.0,105456.183,77784.755,5320598.637,3030194.824,11632597.182,6162430.184,2021-09-11 12:30:00
24405,11262203.0,105456.183,77784.755,5320613.351,3030222.832,11632641.018,6162474.128,2021-09-11 12:45:00
24406,11262341.0,105456.183,77784.755,5320627.208,3030253.532,11632691.137,6162522.573,2021-09-11 13:00:00
24407,11262481.0,105456.183,77784.755,5320643.118,3030281.258,11632734.668,6162565.97,2021-09-11 13:15:00
24408,11262621.0,105456.183,77784.755,5320656.446,3030309.033,11632778.256,6162609.487,2021-09-11 13:30:00
24409,11262761.0,105456.183,77784.755,5320671.014,3030337.965,11632821.486,6162652.201,2021-09-11 13:45:00
24410,11262903.0,105456.183,77784.755,5320685.591,3030366.093,11632864.603,6162696.263,2021-09-11 14:00:00
24411,11263044.0,105456.183,77784.755,5320700.478,3030395.195,11632913.896,6162743.31,2021-09-11 14:15:00
24412,11263187.0,105456.183,77784.755,5320715.871,3030424.332,11632957.937,6162785.904,2021-09-11 14:30:00
24413,11263330.0,105456.183,77784.755,5320730.346,3030457.365,11633002.565,6162830.027,2021-09-11 14:45:00
24414,11263475.0,105456.183,77784.755,5320744.916,3030486.357,11633046.0,6162871.251,2021-09-11 15:00:00
24415,11263617.0,105456.183,77784.755,5320759.536,3030515.063,11633088.836,6162919.72,2021-09-11 15:15:00
24416,11263759.0,105456.183,77784.755,5320775.394,3030546.452,11633137.074,6162962.308,2021-09-11 15:30:00
24417,11263901.0,105456.183,77784.755,5320789.738,3030573.929,11633180.27,6163004.981,2021-09-11 15:45:00
24418,11264041.0,105456.183,77784.755,5320803.595,3030601.931,11633223.618,6163047.794,2021-09-11 16:00:00
24419,11264182.0,105456.183,77784.755,5320817.214,3030630.406,11633269.795,6163090.915,2021-09-11 16:15:00
24420,11264321.0,105456.183,77784.755,5320831.964,3030659.105,11633313.261,6163140.03,2021-09-11 16:30:00
24421,11264462.0,105456.183,77784.755,5320845.452,3030690.838,11633356.425,6163182.876,2021-09-11 16:45:00
24422,11264601.0,105456.183,77784.755,5320858.075,3030716.71,11633401.26,6163225.46,2021-09-11 17:00:00
24423,11264741.0,105456.183,77784.755,5320873.095,3030743.848,11633446.025,6163269.121,2021-09-11 17:15:00
24424,11264878.0,105456.183,77784.755,5320885.721,3030770.204,11633494.784,6163312.096,2021-09-11 17:30:00
24425,11265016.0,105456.183,77784.755,5320897.937,3030800.614,11633537.006,6163359.164,2021-09-11 17:45:00
24426,11265153.0,105456.183,77784.755,5320911.818,3030826.315,11633580.278,6163401.543,2021-09-11 18:00:00
24427,11265291.0,105456.183,77784.755,5320924.161,3030852.08,11633624.988,6163444.486,2021-09-11 18:15:00
24428,11265427.0,105456.183,77784.755,5320935.898,3030880.38,11633674.667,6163487.33,2021-09-11 18:30:00
24429,11265566.0,105456.183,77784.755,5320948.132,3030906.1,11633718.499,6163531.489,2021-09-11 18:45:00
24430,11265702.0,105456.183,77784.755,5320961.655,3030932.483,11633760.687,6163580.119,2021-09-11 19:00:00
24431,11265840.0,105456.183,77784.755,5320974.467,3030957.338,11633809.746,6163624.167,2021-09-11 19:15:00
24432,11265974.0,105456.183,77784.755,5320986.042,3030984.9,11633855.188,6163668.861,2021-09-11 19:30:00
24433,11266109.0,105456.183,77784.755,5320998.243,3031009.022,11633900.595,6163711.314,2021-09-11 19:45:00
24434,11266246.0,105456.183,77784.755,5321012.106,3031031.788,11633943.96,6163752.606,2021-09-11 20:00:00
24435,11266382.0,105456.183,77784.755,5321025.313,3031055.797,11633987.656,6163799.778,2021-09-11 20:15:00
24436,11266518.0,105456.183,77784.755,5321038.595,3031082.296,11634030.91,6163842.56,2021-09-11 20:30:00
24437,11266652.0,105456.183,77784.755,5321052.152,3031104.228,11634078.835,6163885.341,2021-09-11 20:45:00
24438,11266788.0,105456.183,77784.755,5321065.194,3031127.863,11634120.776,6163934.069,2021-09-11 21:00:00
24439,11266923.0,105456.183,77784.755,5321077.696,3031151.037,11634165.656,6163976.855,2021-09-11 21:15:00
24440,11267057.0,105456.183,77784.755,5321091.594,3031176.489,11634209.353,6164019.654,2021-09-11 21:30:00
24441,11267191.0,105456.183,77784.755,5321103.098,3031199.534,11634258.679,6164064.501,2021-09-11 21:45:00
24442,11267325.0,105456.183,77784.755,5321114.685,3031221.899,11634302.196,6164107.212,2021-09-11 22:00:00
24443,11267461.0,105456.183,77784.755,5321127.739,3031245.41,11634346.681,6164151.94,2021-09-11 22:15:00
24444,11267594.0,105456.183,77784.755,5321140.761,3031268.111,11634390.742,6164194.424,2021-09-11 22:30:00
24445,11267729.0,105456.183,77784.755,5321153.413,3031290.277,11634434.539,6164242.161,2021-09-11 22:45:00
24446,11267863.0,105456.183,77784.755,5321167.629,3031312.523,11634477.953,6164284.734,2021-09-11 23:00:00
24447,11267997.0,105456.183,77784.755,5321179.126,3031338.622,11634528.968,6164327.382,2021-09-11 23:15:00
24448,11268132.0,105456.183,77784.755,5321191.2,3031361.139,11634573.907,6164370.991,2021-09-11 23:30:00
24449,11268265.0,105456.183,77784.755,5321202.672,3031383.801,11634616.092,6164414.469,2021-09-11 23:45:00
24450,11268399.0,105456.183,77784.755,5321214.535,3031406.13,11634660.241,6164462.86,2021-09-12 00:00:00
24451,11268534.0,105456.183,77784.755,5321227.661,3031431.98,11634704.862,6164506.058,2021-09-12 00:15:00
24452,11268669.0,105456.183,77784.755,5321239.157,3031455.037,11634749.813,6164548.126,2021-09-12 00:30:00
24453,11268803.0,105456.183,77784.755,5321250.491,3031477.715,11634799.682,6164590.094,2021-09-12 00:45:00
24454,11268936.0,105456.183,77784.755,5321261.681,3031501.217,11634844.119,6164638.299,2021-09-12 01:00:00
24455,11269068.0,105456.183,77784.755,5321274.623,3031523.245,11634889.71,6164682.133,2021-09-12 01:15:00
24456,11269201.0,105456.183,77784.755,5321285.812,3031548.89,11634933.264,6164723.832,2021-09-12 01:30:00
24457,11269333.0,105456.183,77784.755,5321296.961,3031571.031,11634976.623,6164766.882,2021-09-12 01:45:00
24458,11269465.0,105456.183,77784.755,5321308.202,3031593.23,11635019.751,6164813.663,2021-09-12 02:00:00
24459,11269597.0,105456.183,77784.755,5321320.394,3031615.168,11635063.913,6164854.637,2021-09-12 02:15:00
24460,11269731.0,105456.183,77784.755,5321331.487,3031638.009,11635112.836,6164896.999,2021-09-12 02:30:00
24461,11269863.0,105456.183,77784.755,5321342.531,3031663.685,11635156.209,6164945.228,2021-09-12 02:45:00
24462,11269994.0,105456.183,77784.755,5321355.213,3031685.872,11635198.071,6164988.752,2021-09-12 03:00:00
24463,11270126.0,105456.183,77784.755,5321366.584,3031708.636,11635248.819,6165032.438,2021-09-12 03:15:00
24464,11270258.0,105456.183,77784.755,5321377.787,3031731.371,11635292.455,6165075.125,2021-09-12 03:30:00
24465,11270390.0,105456.183,77784.755,5321389.019,3031753.5,11635336.726,6165115.975,2021-09-12 03:45:00
24466,11270522.0,105456.183,77784.755,5321399.913,3031776.353,11635379.086,6165164.094,2021-09-12 04:00:00
24467,11270654.0,105456.183,77784.755,5321410.352,3031799.577,11635422.396,6165206.412,2021-09-12 04:15:00
24468,11270786.0,105456.183,77784.755,5321423.057,3031821.519,11635471.855,6165247.273,2021-09-12 04:30:00
24469,11270920.0,105456.183,77784.755,5321433.936,3031848.195,11635516.162,6165290.447,2021-09-12 04:45:00
24470,11271051.0,105456.183,77784.755,5321445.198,3031870.828,11635560.21,6165337.612,2021-09-12 05:00:00
24471,11271183.0,105456.183,77784.755,5321456.349,3031893.486,11635606.086,6165379.849,2021-09-12 05:15:00
24472,11271316.0,105456.183,77784.755,5321467.406,3031917.675,11635649.779,6165422.126,2021-09-12 05:30:00
24473,11271447.0,105456.183,77784.755,5321479.649,3031940.091,11635693.197,6165464.336,2021-09-12 05:45:00
24474,11271582.0,105456.183,77784.755,5321490.551,3031963.178,11635737.494,6165512.593,2021-09-12 06:00:00
24475,11271714.0,105456.183,77784.755,5321501.892,3031986.338,11635781.359,6165554.28,2021-09-12 06:15:00
24476,11271846.0,105456.183,77784.755,5321512.804,3032012.223,11635830.394,6165597.011,2021-09-12 06:30:00
24477,11271979.0,105456.183,77784.755,5321524.209,3032035.261,11635873.628,6165639.261,2021-09-12 06:45:00
24478,11272110.0,105456.183,77784.755,5321537.042,3032057.234,11635918.264,6165683.553,2021-09-12 07:00:00
24479,11272243.0,105456.183,77784.755,5321548.137,3032080.19,11635960.071,6165726.169,2021-09-12 07:15:00
24480,11272374.0,105456.183,77784.755,5321559.613,3032106.8,11636009.263,6165774.946,2021-09-12 07:30:00
24481,11272509.0,105456.183,77784.755,5321571.165,3032131.336,11636052.499,6165819.168,2021-09-12 07:45:00
24482,11272641.0,105456.183,77784.755,5321582.582,3032154.839,11636097.05,6165861.223,2021-09-12 08:00:00
24483,11272776.0,105456.183,77784.755,5321594.22,3032178.545,11636142.101,6165905.819,2021-09-12 08:15:00
24484,11272912.0,105456.183,77784.755,5321607.113,3032202.847,11636185.878,6165948.695,2021-09-12 08:30:00
24485,11273046.0,105456.183,77784.755,5321618.792,3032226.597,11636230.11,6165990.802,2021-09-12 08:45:00
24486,11273181.0,105456.183,77784.755,5321630.939,3032251.548,11636272.608,6166033.752,2021-09-12 09:00:00
24487,11273316.0,105456.183,77784.755,5321643.282,3032279.548,11636317.186,6166079.03,2021-09-12 09:15:00
24488,11273453.0,105456.183,77784.755,5321656.274,3032303.421,11636364.953,6166126.727,2021-09-12 09:30:00
24489,11273590.0,105456.183,77784.755,5321668.78,3032330.064,11636407.807,6166168.472,2021-09-12 09:45:00
24490,11273728.0,105456.183,77784.755,5321683.896,3032355.85,11636451.545,6166210.412,2021-09-12 10:00:00
24491,11273865.0,105456.183,77784.755,5321696.775,3032385.396,11636500.895,6166258.778,2021-09-12 10:15:00
24492,11274005.0,105456.183,77784.755,5321710.454,3032412.597,11636544.624,6166301.788,2021-09-12 10:30:00
24493,11274144.0,105456.183,77784.755,5321724.632,3032439.705,11636589.164,6166344.392,2021-09-12 10:45:00
24494,11274283.0,105456.183,77784.755,5321740.176,3032466.125,11636633.779,6166386.779,2021-09-12 11:00:00
24495,11274422.0,105456.183,77784.755,5321753.431,3032494.289,11636677.155,6166429.329,2021-09-12 11:15:00
24496,11274563.0,105456.183,77784.755,5321767.482,3032525.516,11636725.491,6166472.873,2021-09-12 11:30:00
24497,11274703.0,105456.183,77784.755,5321783.303,3032553.252,11636770.07,6166521.531,2021-09-12 11:45:00
24498,11274845.0,105456.183,77784.755,5321797.754,3032581.0,11636814.225,6166564.045,2021-09-12 12:00:00
24499,11274986.0,105456.183,77784.755,5321811.976,3032608.943,11636857.542,6166607.893,2021-09-12 12:15:00
24500,11275126.0,105456.183,77784.755,5321826.337,3032637.549,11636902.046,6166651.178,2021-09-12 12:30:00
24501,11275266.0,105456.183,77784.755,5321839.641,3032669.449,11636944.947,6166694.421,2021-09-12 12:45:00
24502,11275407.0,105456.183,77784.755,5321855.714,3032696.812,11636988.927,6166737.901,2021-09-12 13:00:00
24503,11275549.0,105456.183,77784.755,5321869.865,3032724.63,11637039.018,6166780.695,2021-09-12 13:15:00
24504,11275690.0,105456.183,77784.755,5321883.766,3032753.087,11637082.728,6166828.624,2021-09-12 13:30:00
