Timestamp;JB3_TEM8.JB3_TEM8_Gen_Room_Gen_A_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Gen_Room_Gen_C_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Gen_Room_Gen_D_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Gen_Room_Gen_E_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Generator_B_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_A#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_B#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_C#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_D#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_E#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_A#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_B#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_C#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_D#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_E#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_D#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_E#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_A#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_B#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_C#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_D#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_E#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Gen_Room_Gen_B_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Gen_Room_Gen_E_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Generator_A_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Generator_C_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Generator_D_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_A#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_B#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_C#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_D#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_E#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Main_Incomer_HT_A#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Main_Incomer_HT_B#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Main_Incomer_HT_C#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_D#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_E#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Substation_D_HT#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Substation_E_HT#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_A#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_B#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_C#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_D#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_E#Real Energy Into the Load#kWh
2022/02/07 00:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121948,349;109553,12;139627,204;151229,139;148235,379;789748,8125;641201,1875;718458,375;625495,9375;653448,375;75721,36719;73187,28906;101963,3281;77876,78125;69938,85156;349226,625;230383,9531;251519,0313;177361,5781;224231;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163228,551;128202,402;105489,463;19033,824;146918,179;1120680,875;1065053,125;1093207,5;140890,1875;178940,4063;128204,7188;127537,875;143646,3125;1181352,375;1046525,438;582313,0625;473555;584177,125;634396,125;468534,4688
2022/02/07 01:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121948,563;109553,313;139627,426;151229,351;148235,632;789770,8125;641213,5625;718476,8125;625507;653457,875;75722,35938;73190,17969;101965,1406;77879,60156;69939,49219;349241,6875;230387,8281;251530,6094;177365,2969;224235,2188;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163250,502;128202,624;105489,568;19033,827;146919,082;1120746,375;1065084,5;1093250,75;140894,0781;178944,1563;128206,7188;127541,5313;143650,1406;1181390,5;1046551,375;582347,6875;473576,4688;584212;634424,375;468549,875
2022/02/07 01:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121948,777;109553,506;139627,647;151229,564;148235,864;789793,625;641224,9375;718495,9375;625518,0625;653467,3125;75724,25781;73192,1875;101967,7734;77881,5625;69940,13281;349256,6875;230391,6875;251542,1719;177369;224239,4375;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163272,345;128202,841;105489,672;19033,83;146919,966;1120811,25;1065115,625;1093293,625;140897,9531;178947,9063;128208,7188;127545,1797;143653,9531;1181428,75;1046577,313;582382,4375;473597,7188;584247,125;634452,6875;468565,3125
2022/02/07 01:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121949,083;109553,948;139627,92;151229,828;148236,159;789817,875;641234,625;718515,9375;625527,375;653476,8125;75727,375;73193,01563;101971,6016;77882,28125;69940,77344;349271,75;230395,5469;251553,7344;177372,7031;224243,6406;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163293,808;128203,108;105489,791;19033,833;146920,916;1120876,125;1065147;1093337;140901,8438;178951,6563;128210,7188;127548,8281;143657,7813;1181467;1046603,313;582417,125;473619,1563;584282,0625;634480,9375;468580,7188
2022/02/07 01:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121949,357;109554,278;139628,171;151230,07;148236,443;789841,9375;641245,375;718536,4375;625536,375;653486,375;75730,48438;73193,83594;101975,4375;77883;69941,41406;349286,75;230399,4219;251565,2656;177376,3906;224247,8594;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163315,124;128203,359;105489,907;19033,837;146921,872;1120941;1065178,25;1093380,25;140905,7031;178955,4063;128212,7188;127552,4766;143661,5938;1181505,125;1046629,188;582451,75;473640,5313;584317;634509,1875;468596,0938
2022/02/07 02:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121949,573;109554,475;139628,396;151230,424;148236,685;789866;641254,875;718556,625;625545,5;653495,8125;75733,60156;73194,65625;101979,3047;77883,71875;69942,05469;349301,7813;230403,2813;251576,8438;177380,0938;224252,0625;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163336,435;128203,578;105490,011;19033,84;146922,78;1121005,5;1065209,25;1093423,25;140909,5625;178959,1563;128214,7188;127556,1094;143665,3906;1181543;1046655,063;582486,4375;473661,875;584351,9375;634537,25;468611,4375
2022/02/07 02:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121949,845;109554,671;139628,62;151230,711;148236,914;789890,125;641265,125;718576,75;625554,5625;653505,25;75736,71875;73195,48438;101983,1719;77884,4375;69942,69531;349316,7813;230407,1563;251588,3906;177383,7969;224256,2813;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163357,749;128203,793;105490,116;19033,843;146923,641;1121070;1065240,5;1093466,5;140913,4219;178962,9063;128216,7188;127559,7578;143669,2031;1181581,25;1046680,938;582521,1875;473683,25;584387,0625;634565,5625;468626,9063
2022/02/07 02:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121950,092;109554,865;139628,842;151230,924;148237,146;789914,25;641275,5;718597,3125;625564,8125;653514,75;75739,82813;73196,30469;101987,0313;77885,15625;69943,33594;349331,8125;230411,0156;251599,9844;177387,5;224260,5;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163378,984;128204,009;105490,219;19033,846;146924,477;1121134,875;1065271,875;1093509,875;140917,2813;178966,6719;128218,7188;127563,4063;143673,0313;1181619,5;1046706,875;582555,9375;473704,7188;584422,125;634593,875;468642,375
2022/02/07 02:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121950,306;109555,058;139629,063;151231,137;148237,407;789938,3125;641284,8125;718617,5625;625573,8125;653524,25;75742,94531;73197,13281;101990,9063;77885,875;69943,96875;349346,7813;230414,875;251611,5156;177391,2031;224264,7031;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163389,124;128204,232;105490,322;19033,85;146925,516;1121188,625;1065303,125;1093553,125;140921,125;178970,4219;128220,7188;127567,0625;143676,8438;1181657,625;1046733;582590,625;473726,1563;584457,125;634622,1875;468657,8438
2022/02/07 03:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121950,519;109555,251;139629,284;151231,35;148237,667;789962,375;641295,1875;718637,8125;625582,8125;653533,75;75746,0625;73197,95313;101994,7734;77886,59375;69944,60938;349361,8438;230418,75;251623,0781;177394,9063;224268,9219;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163393,297;128204,457;105490,426;19033,853;146926,898;1121236,375;1065334,375;1093596,375;140924,9844;178974,1719;128222,7109;127570,7109;143680,6563;1181695,875;1046759,5;582625,25;473747,625;584492,0625;634650,4375;468673,3125
2022/02/07 03:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121950,803;109555,61;139629,509;151231,565;148237,894;789985,6875;641306,3125;718657,375;625591,6875;653544;75748,28125;73199,67188;101997,8203;77887,30469;69946,10938;349376,875;230422,6094;251634,6406;177398,5938;224273,125;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163397,188;128204,673;105490,53;19033,856;146928,275;1121283,375;1065365,5;1093639,25;140928,8438;178977,9219;128224,7109;127574,3516;143684,4688;1181734;1046785,813;582659,9375;473768,8125;584527,1875;634678,75;468688,7188
2022/02/07 03:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121951,038;109555,864;139629,751;151231,798;148238,147;790007,6875;641318,0625;718675,375;625600,6875;653555,5;75749,27344;73202,60938;101999,6953;77888,02344;69948,86719;349391,9063;230426,4844;251646,2188;177402,2969;224277,3438;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163401,217;128204,911;105490,642;19033,859;146929,584;1121330,625;1065396,5;1093682,125;140932,75;178981,6719;128226,7109;127577,9766;143688,25;1181771,875;1046812;582694,5625;473790,125;584562,125;634706,8125;468704,0313
2022/02/07 03:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121951,293;109556,098;139630,014;151232,053;148238,453;790029,625;641330,8125;718693,75;625610;653567,0625;75750,26563;73205,5625;102001,5859;77888,74219;69951,64063;349406,9063;230430,3438;251657,7656;177405,9844;224281,5469;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163405,117;128205,179;105490,773;19033,863;146930,969;1121377,75;1065427,625;1093725,125;140936,6406;178985,4219;128228,7188;127581,6016;143692,0625;1181809,875;1046838,313;582729,125;473811,4063;584597;634734,875;468719,375
2022/02/07 04:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121951,529;109556,312;139630,257;151232,289;148238,762;790051,625;641342,9375;718712,4375;625619,6875;653578,6875;75751,25781;73208,53125;102003,4688;77889,46094;69954,4375;349421,9375;230434,2031;251669,3594;177409,6875;224285,7656;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163409,014;128205,433;105490,878;19033,866;146932,444;1121425;1065458,875;1093768,25;140940,5156;178989,1719;128230,7188;127585,25;143695,875;1181847,875;1046864,75;582763,625;473832,8438;584631,875;634762,9375;468734,75
2022/02/07 04:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121951,829;109556,57;139630,562;151232,588;148239,213;790073,625;641354,9375;718730,9375;625628,75;653590,5625;75752,25;73211,53125;102005,3516;77890,17188;69957,25781;349436,9375;230438,0781;251680,9063;177413,3906;224289,9688;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163413,017;128205,776;105490,982;19033,869;146934,108;1121472,75;1065490,25;1093811,75;140944,375;178992,9219;128232,7188;127588,8906;143699,6875;1181886,125;1046891,375;582798,25;473854,4375;584666,875;634791,1875;468750,1875
2022/02/07 04:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121952,366;109557,067;139631,102;151233,125;148240,493;790095,875;641367,75;718749,5;625638;653603,125;75753,25;73214,42969;102007,2578;77890,88281;69959,96094;349452;230441,9375;251692,5;177417,0938;224294,1875;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163417,439;128206,473;105491,086;19033,873;146935,735;1121520,625;1065521,875;1093855;140948,25;178996,6719;128234,7109;127592,5391;143703,5;1181924,5;1046917,875;582832,8125;473875,9063;584701,875;634819,375;468765,5313
2022/02/07 04:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121952,681;109557,362;139631,426;151233,44;148241,102;790117,875;641380,375;718768,25;625648,25;653614,875;75754,24219;73217,26563;102009,1953;77891,60156;69962,60938;349466,9688;230445,8125;251704,0313;177420,7813;224298,3906;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163421,713;128206,858;105491,188;19033,876;146937,127;1121568,25;1065553,25;1093898;140952,1563;179000,4219;128236,7109;127596,1875;143707,3125;1181962,5;1046944,125;582867,4375;473897,3438;584736,8125;634847,5625;468780,875
2022/02/07 05:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121952,939;109557,864;139631,695;151233,698;148241,485;790139,8125;641393,1875;718787,0625;625657,1875;653626,375;75755,23438;73220,10938;102011,1406;77892,3125;69965,26563;349482;230449,6719;251715,5938;177424,4844;224302,6094;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163426,011;128207,146;105491,291;19033,88;146938,495;1121615,875;1065584,5;1093941,125;140956,0625;179004,1719;128238,7109;127599,8359;143711,125;1182000,5;1046970,375;582901,9375;473918,7813;584771,75;634875,625;468796,25
2022/02/07 05:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121953,186;109558,166;139631,95;151233,943;148241,861;790161,6875;641404,9375;718806,375;625667,875;653637,0625;75756,22656;73222,10156;102013,8984;77893,84375;69967,10156;349497,0313;230453,5313;251727,125;177428,1563;224306,8125;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163430,429;128207,423;105491,394;19033,883;146939,932;1121663,625;1065615,625;1093984,125;140959,9688;179007,9219;128240,7109;127603,4844;143714,9219;1182038,5;1046996,688;582936,625;473940,125;584806,8125;634903,875;468811,5938
2022/02/07 05:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121953,43;109558,391;139632,201;151234,187;148242,23;790183,5625;641415,375;718826,625;625679,25;653646,5625;75757,21875;73222,91406;102017,8125;77896,57031;69967,74219;349512,0313;230457,4063;251738,6719;177431,8594;224311,0156;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163435,234;128207,701;105491,496;19033,886;146941,391;1121711,75;1065646,75;1094027,125;140963,9063;179011,6719;128242,7109;127607,1172;143718,7344;1182076,375;1047022,938;582971,1875;473961,5;584841,75;634931,9375;468826,9375
2022/02/07 05:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121953,748;109558,679;139632,524;151234,506;148242,809;790205,5;641425,9375;718847,375;625690,4375;653656,25;75758,21875;73223,73438;102021,7344;77899,29688;69968,38281;349527,0313;230461,2656;251750,2031;177435,5469;224315,2344;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163439,973;128208,087;105491,599;19033,89;146942,902;1121759,875;1065677,875;1094070,125;140967,8438;179015,4219;128244,7188;127610,7578;143722,5469;1182114,5;1047049,25;583005,75;473982,9063;584876,6875;634960,125;468842,2813
2022/02/07 06:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121954,175;109559,079;139632,956;151234,933;148243,712;790227,5;641436,5625;718868,3125;625702,6875;653666,25;75759,21094;73224,55469;102025,6484;77902,01563;69969,02344;349542,0938;230465,125;251761,7813;177439,25;224319,4375;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163444,454;128208,623;105491,701;19033,893;146944,236;1121807,75;1065709,25;1094113;140971,7813;179019,1719;128246,7188;127614,4063;143726,3594;1182152,5;1047075,375;583040,375;474004,3125;584911,625;634988,25;468857,6563
2022/02/07 06:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121954,468;109559,353;139633,256;151235,225;148244,179;790249,375;641447,0625;718888,6875;625713,625;653675,875;75760,20313;73225,36719;102029,5703;77904,74219;69969,66406;349557,0625;230469;251773,3125;177442,9375;224323,6406;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163448,887;128208,957;105491,804;19033,897;146945,484;1121855,75;1065740,5;1094156,375;140975,6875;179022,9219;128248,7188;127618,0547;143730,1719;1182191;1047101,625;583075,125;474025,8125;584946,8125;635016,8125;468873,25
2022/02/07 06:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121954,739;109559,608;139633,562;151235,496;148244,56;790271,25;641457,5625;718909,1875;625725,4375;653685,3125;75761,19531;73226,1875;102033,4922;77907,46094;69970,30469;349572,125;230472,8594;251784,875;177446,6406;224327,8594;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163453,756;128209,257;105491,905;19033,9;146946,856;1121904;1065771,625;1094199,5;140979,6094;179026,6719;128250,7188;127621,6953;143733,9844;1182229,25;1047128;583109,8125;474047,25;584982;635044,9375;468888,875
2022/02/07 06:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121955,143;109560,287;139634,077;151235,97;148245,049;790293,25;641468,4375;718930,25;625737,125;653694,9375;75762,19531;73227,00781;102037,3984;77910,20313;69970,94531;349587,1563;230476,7344;251796,4063;177450,3281;224332,0625;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163459,401;128209,682;105492,007;19033,903;146948,545;1121953;1065802,875;1094242,5;140983,5313;179030,4219;128252,7188;127625,3359;143737,7969;1182267,625;1047154,313;583144,4375;474068,6563;585017,0625;635073,4375;468904,5313
2022/02/07 07:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121956,074;109561,236;139635,389;151237,193;148246,662;790315,9375;641478,875;718951,8125;625749,125;653705,6875;75763,1875;73227,83594;102041,2656;77912,92188;69971,58594;349602,2188;230480,5938;251808;177454,0469;224336,2656;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163466,163;128210,77;105492,11;19033,908;146950,532;1122003,375;1065834,875;1094285,625;140987,4688;179034,1719;128254,7188;127628,9844;143741,6094;1182306,75;1047181,625;583179;474090,0938;585052,0625;635102,0625;468920,3125
2022/02/07 07:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121956,989;109562,058;139636,645;151237,266;148248,064;790339,375;641489,125;718972,0625;625759,125;653717;75765,00781;73228,65625;102044,2656;77914,77344;69972,96875;349617,2188;230484,4688;251819,5313;177457,7344;224340,4844;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163473,688;128211,802;105492,212;19033,912;146952,657;1122054,5;1065866,875;1094329,125;140991,4219;179037,9219;128256,7188;127632,6328;143745,4219;1182346;1047209,188;583213,625;474111,5938;585087,3125;635130,875;468936,2188
2022/02/07 07:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121957,88;109562,863;139637,736;151237,338;148248,976;790364;641500,25;718991,4375;625768,875;653728,9375;75767,99219;73229,47656;102046,1328;77915,49219;69975,46875;349632,2813;230488,3281;251831,1094;177461,4375;224344,6875;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163481,847;128211,925;105492,313;19033,916;146955,636;1122106,375;1065898;1094372,375;140995,4219;179041,6719;128258,7266;127636,2813;143749,2344;1182385,375;1047237,688;583248,3125;474133,0313;585122,4375;635159,6875;468952,25
2022/02/07 07:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121958,844;109563,74;139638,935;151237,409;148249,961;790388,5625;641510,4375;719010,9375;625777,625;653740,875;75770,99219;73230,30469;102048,0156;77916,21094;69977,98438;349647,2813;230492,1875;251842,6406;177465,125;224348,8906;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163491,121;128212,008;105492,415;19033,921;146959,353;1122159,125;1065929;1094415,625;140999,4531;179045,4219;128260,7266;127639,9219;143753,0469;1182424,875;1047267,125;583282,9375;474154,4375;585157,5625;635188,6875;468968,4375
2022/02/07 08:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121959,267;109564,121;139639,41;151237,481;148250,373;790412,625;641520,6875;719029,3125;625786,375;653752,3125;75774;73231,125;102049,9141;77916,92969;69980,50781;349662,3125;230496,0625;251854,1875;177468,8281;224353,1094;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163500,647;128212,08;105492,518;19033,924;146965,204;1122212,375;1065959,875;1094458,75;141003,5313;179049,1719;128262,7344;127643,5703;143756,8438;1182464,125;1047298,875;583317,5625;474175,8438;585192,6875;635217,9375;468984,875
2022/02/07 08:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121959,511;109564,333;139639,662;151237,553;148250,593;790436,5625;641531,125;719047,6875;625795,5;653763,5625;75777,07813;73231,94531;102051,8281;77917,65625;69983,11719;349677,3125;230499,9219;251865,75;177472,5156;224357,3125;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163510,168;128212,304;105492,62;19033,928;146980,038;1122265,75;1065991,125;1094502,25;141007,6406;179052,9219;128264,7344;127647,2188;143760,6719;1182503,75;1047339,875;583352,3125;474197,4063;585228,0625;635247,75;469001,6875
2022/02/07 08:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121959,836;109564,657;139639,912;151237,741;148250,812;790460,625;641541,6875;719066,3125;625805,0625;653774,9375;75780,25;73232,77344;102053,7734;77918,375;69985,8125;349692,3438;230503,7813;251877,3281;177476,2031;224361,5156;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163519,757;128212,535;105492,721;19033,931;146994,864;1122319;1066022,25;1094545,625;141011,8125;179056,6719;128266,7344;127650,8594;143764,4844;1182543,25;1047380,875;583387,0625;474218,875;585263,375;635277,5625;469018,5938
2022/02/07 08:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121960,082;109564,996;139640,166;151237,985;148251,092;790484,625;641552,25;719084,625;625813,9375;653786,375;75783,45313;73233,59375;102055,75;77919,09375;69988,54688;349707,3438;230507,6563;251888,8594;177479,8906;224365,7344;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163529,434;128212,787;105492,823;19033,934;147008,358;1122372,25;1066053,375;1094588;141016,0313;179060,4375;128268,7344;127654,5156;143768,3125;1182583;1047420,688;583421,75;474240,3125;585298,6875;635307,5;469035,5625
2022/02/07 09:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121960,407;109565,219;139640,419;151238,229;148251,408;790508,75;641561,625;719103;625822,8125;653797,875;75786,67969;73234,41406;102057,75;77919,8125;69991,30469;349722,375;230511,5156;251900,4375;177483,5781;224369,9375;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163539,058;128213,045;105492,924;19033,937;147021,508;1122425,75;1066084,5;1094630;141020,3281;179064,1875;128270,7344;127658,1563;143772,125;1182622,875;1047460,25;583456,5;474261,8438;585333,9375;635337,5625;469052,6875
2022/02/07 09:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121960,773;109565,468;139640,696;151238,551;148251,74;790532;641571,875;719121,6875;625833,375;653808,5625;75788,98438;73236,13281;102059,7891;77921,41406;69993,21094;349737,375;230515,375;251911,9688;177487,2656;224374,1406;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163549,507;128213,323;105493,026;19033,941;147036,737;1122480,25;1066115,625;1094672,125;141024,7188;179067,9375;128272,7344;127661,8125;143775,9375;1182662,75;1047501,938;583491,3125;474283,25;585369,3125;635367,75;469069,8125
2022/02/07 09:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121961,042;109565,716;139640,973;151238,885;148252,096;790553,875;641584,5;719139,75;625844,875;653818;75789,99219;73239,13281;102061,8438;77924,35156;69993,85156;349752,4375;230519,25;251923,5313;177490,9688;224378,3594;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163576,119;128213,608;105493,128;19033,944;147051,558;1122550,75;1066146,75;1094715,25;141029,0313;179071,6875;128274,7422;127665,4688;143779,7656;1182702,75;1047543,188;583526,125;474304,7188;585404,6875;635397,875;469087
2022/02/07 09:45;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121961,498;109566,061;139641,262;151239,182;148252,431;790574,625;641596,25;719158,375;625856;653827,4375;75790,99219;73242,14844;102063,9141;77927,29688;69994,49219;349767,4063;230523,1094;251935,0625;177494,6563;224382,5625;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163599,406;128213,895;105493,23;19033,947;147065,675;1122617,875;1066177,875;1094758,5;141033,4219;179075,4375;128276,7344;127669,1094;143783,6094;1182742,75;1047583,813;583560,9375;474326,0938;585440;635428;469104,125
2022/02/07 10:00;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121961,94;109566,608;139641,601;151239,511;148252,787;790595,375;641607,9375;719176,5625;625867,1875;653836,9375;75792;73245,19531;102066,0078;77930,28125;69995,13281;349782,4688;230526,9688;251946,6406;177498,3594;224386,7656;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163622,147;128214,224;105493,367;19033,951;147085,449;1122684,625;1066209;1094802;141037,8594;179079,1875;128278,7422;127672,7578;143787,4844;1182782,75;1047628,75;583595,6875;474347,5313;585475,375;635458,1875;469121,2813
2022/02/07 10:15;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121962,258;109566,906;139641,925;151239,824;148253,171;790616;641620,5;719195,375;625879,3125;653846,4375;75793;73248,27344;102068,1328;77933,29688;69995,77344;349797,5;230530,8438;251958,1875;177502,0625;224390,9844;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163645,638;128214,557;105493,51;19033,954;147107,277;1122752,125;1066240,25;1094845,375;141042,3906;179082,9375;128280,7422;127676,4063;143791,3438;1182822,75;1047675,75;583630,625;474369,0313;585510,875;635488,3125;469138,4375
2022/02/07 10:30;46467,87109;46785,8125;56318,35547;49226,46484;49186,64063;121962,581;109567,207;139642,401;151240,144;148253,607;790636,75;641633,125;719213,8125;625890,75;653855,9375;75794,00781;73251,36719;102070,2813;77936,32813;69996,40625;349812,5938;230534,7031;251969,8125;177505,7813;224395,1875;43668,47656;39686,73047;53951,39453;45559,80859;42548,47656;163669,636;128214,903;105493,611;19033,958;147127,532;1122820,25;1066271,625;1094887,625;141047;179086,6875;128282,7422;127680,0547;143795,2031;1182862,625;1047721,125;583665,4375;474390,5625;585546,3125;635518,5;469155,5313
