Timestamp;JB1_TEM4.J_TEM_4_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Main_Incomer_8420#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_A_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_B_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_C_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_Ssystem_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Main_Incomer_LSVP#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5A_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5B_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5C_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM5_GCL_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Hvac_System_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_C#Real Energy Into the Load#kWh
2021/12/10 20:30;48025,43;20280,719;23251158;2334567,51;2358320,838;14741433,21;13275976,05;9314265,816;8507278,925;1624209,882;1631747,501;1134385,525;670085,407;40262,16016;37763,36328;25466,05859;2366649,253;996858,71;1618577,776;27577506;11136264,91;9921184,704;9266448,113;6051363,5;6550812,5;5536375,5;1218620,975;16588,01172;18749,74414;18525,13086;963124,973;768116,934;1013893,08;16172524;433920,789;451583,635;411577,314;5652425,807;5749128,067;5939383,247;3425035,75;3612708,75;3540241;3743088,75;2891115,75;2952943,25;406854,936;390053,745;383780,845;17656,54297;16106,11523;18673,60938;919476,918;904415,997;679138,691;11965079;5264583,583;4694712,697;5423642,582
2021/12/10 20:45;48025,43;20280,719;23251422;2334575,739;2358338,282;14741560,44;13276095,97;9314352,544;8507353,403;1624234,051;1631769,235;1134396,349;670095,029;40262,16016;37763,36328;25466,05859;2366652,143;996893,972;1618607,433;27577878;11136368,25;9921325,09;9266573,34;6051448;6550900;5536456;1218632,427;16588,01172;18749,74414;18525,13086;963126,625;768137,015;1013913,401;16172756;433924,434;451588,296;411581,759;5652488,125;5749212,289;5939465,335;3425088,25;3612764,75;3540294,75;3743167,25;2891186,75;2953015,5;406859,974;390060,218;383788,382;17656,54297;16106,11523;18673,60938;919494,067;904454,685;679140,63;11965398;5264673,662;4694811,524;5423765,841
2021/12/10 21:00;48025,43;20280,719;23251686;2334586,25;2358355,629;14741688,23;13276215,4;9314439,285;8507427,654;1624256,431;1631790,717;1134407,17;670104,655;40262,16016;37763,36328;25466,05859;2366655,456;996929,908;1618639,579;27578248;11136471,95;9921465,751;9266700,694;6051531,5;6550987,5;5536536;1218643,671;16588,01172;18749,74414;18525,13086;963128,756;768157,713;1013933,784;16172991;433928,106;451593,08;411586,248;5652550,821;5749297,557;5939547,812;3425140,75;3612820,5;3540348,25;3743245;2891257,5;2953087;406864,991;390066,648;383795,913;17656,54297;16106,11523;18673,60938;919512,463;904491,708;679142,575;11965716;5264764,262;4694912,172;5423887,043
2021/12/10 21:15;48025,43;20280,719;23251958;2334605,039;2358373,282;14741823,55;13276335,3;9314526,127;8507502,259;1624277,897;1631812,207;1134417,962;670114,276;40262,16016;37763,36328;25466,05859;2366658,253;996965,127;1618669,885;27578618;11136576,27;9921606,202;9266825,424;6051616;6551075,5;5536616,5;1218655,139;16588,01172;18749,74414;18525,13086;963130,536;768176,976;1013954,636;16173224;433931,648;451597,918;411590,634;5652613,156;5749381,646;5939630,131;3425193,5;3612876,25;3540401,75;3743323,5;2891328,75;2953159,5;406869,984;390073,102;383803,488;17656,54297;16106,11523;18673,60938;919530,845;904529,853;679145,409;11966037;5264855,591;4695012,478;5424010,232
2021/12/10 21:30;48025,43;20280,719;23252230;2334624,174;2358390,841;14741957,03;13276455,55;9314612,843;8507576,633;1624297,691;1631834,234;1134428,786;670123,908;40262,16016;37763,36328;25466,05859;2366661,592;997000,605;1618702,567;27578990;11136681,06;9921746,832;9266951,975;6051700;6551162,5;5536696,5;1218666,489;16588,01172;18749,74414;18525,13086;963132,663;768196,75;1013976,526;16173459;433935,131;451602,854;411595,077;5652674,828;5749466,213;5939714,352;3425245,75;3612932;3540455;3743401,5;2891399,5;2953231,25;406874,523;390079,092;383810,811;17656,54297;16106,11523;18673,60938;919548,75;904567,206;679148,501;11966353;5264945,538;4695111,962;5424131,77
2021/12/10 21:45;48025,43;20280,719;23252500;2334643,393;2358408,416;14742091,05;13276574,7;9314699,462;8507651,096;1624317,664;1631855,109;1134439,595;670133,535;40262,16016;37763,36328;25466,05859;2366664,392;997036,143;1618730,6;27579360;11136785,14;9921886,916;9267074,782;6051784,5;6551251;5536777;1218677,776;16588,01172;18749,74414;18525,13086;963134,758;768216,713;1013997,762;16173692;433938,588;451607,768;411599,507;5652735,793;5749550,541;5939797,748;3425298,25;3612987,75;3540509;3743480;2891471;2953304;406878,78;390084,85;383817,862;17656,54297;16106,11523;18673,60938;919566,858;904606,099;679150,976;11966675;5265035,004;4695211,584;5424255,031
2021/12/10 22:00;48025,43;20280,719;23252768;2334662,674;2358425,907;14742224,86;13276692,26;9314785,896;8507725,377;1624337,596;1631874,733;1134450,409;670143,165;40262,16016;37763,36328;25466,05859;2366667,757;997071,724;1618761,229;27579732;11136890,09;9922027,559;9267200,608;6051868,5;6551338,5;5536857;1218689,285;16588,01172;18749,74414;18525,13086;963136,355;768236,124;1014018,883;16173923;433942,144;451612,638;411603,914;5652796,346;5749634,671;5939879,821;3425350,5;3613043,5;3540562,25;3743558,25;2891541,5;2953375,5;406882,959;390090,515;383824,819;17656,54297;16106,11523;18673,60938;919585,356;904646,448;679152,914;11966993;5265124,732;4695310,396;5424378,724
2021/12/10 22:15;48025,43;20280,719;23253038;2334681,694;2358443,521;14742357,91;13276812,26;9314872,647;8507800,046;1624356,777;1631896,31;1134461,229;670152,796;40262,16016;37763,36328;25466,05859;2366670,627;997106,786;1618789,127;27580102;11136994,36;9922167,928;9267323,736;6051953,5;6551426,5;5536938;1218700,531;16588,01172;18749,74414;18525,13086;963138,546;768254,485;1014039,622;16174156;433945,524;451617,781;411608,531;5652858,686;5749717,753;5939963,086;3425402,75;3613099,25;3540616;3743637;2891612,75;2953448,25;406887,005;390096,049;383831,636;17656,54297;16106,11523;18673,60938;919603,452;904683,743;679154,845;11967311;5265214,501;4695410,398;5424499,932
2021/12/10 22:30;48025,43;20280,719;23253306;2334700,667;2358461,081;14742490,37;13276931,67;9314959,06;8507874,491;1624375,814;1631917,375;1134472,048;670162,422;40262,16016;37763,36328;25466,05859;2366673,959;997141,642;1618818,532;27580470;11137098,99;9922307,421;9267447,119;6052038;6551514,5;5537018;1218712,013;16588,01172;18749,74414;18525,13086;963140,648;768274,086;1014061,347;16174390;433948,914;451623,011;411613,272;5652920,944;5749801,902;5940046,661;3425455,25;3613154,75;3540669,5;3743715,5;2891683,75;2953520,5;406892,273;390101,457;383838,064;17656,54297;16106,11523;18673,60938;919621,149;904722,441;679157,859;11967629;5265305,273;4695508,178;5424622,235
2021/12/10 22:45;48025,43;20280,719;23253574;2334719,881;2358478,647;14742624,34;13277049,5;9315045,523;8507948,916;1624396,046;1631936,927;1134482,882;670172,045;40262,16016;37763,36328;25466,05859;2366676,934;997175,956;1618852,568;27580842;11137201,88;9922447,05;9267575,147;6052122;6551602;5537098;1218723,356;16588,01172;18749,74414;18525,13086;963142,32;768296,318;1014080,223;16174623;433952,403;451628,295;411618,001;5652981,863;5749888,876;5940126,995;3425507,25;3613210,25;3540722,75;3743793,5;2891754,5;2953592,5;406898,404;390107,525;383845,165;17656,54297;16106,11523;18673,60938;919639,037;904759,014;679160,73;11967947;5265397,076;4695607,897;5424742,66
2021/12/10 23:00;48025,43;20280,719;23253842;2334738,956;2358496,185;14742756,51;13277167,73;9315131,809;8508023,42;1624414,75;1631956,986;1134493,692;670181,68;40262,16016;37763,36328;25466,05859;2366680,08;997210,593;1618885,402;27581212;11137304,99;9922586,058;9267702,647;6052205,5;6551689;5537178;1218734,703;16588,01172;18749,74414;18525,13086;963144,36;768321,271;1014099,36;16174858;433955,758;451633,439;411622,672;5653042,381;5749978,261;5940208,355;3425559,5;3613265,75;3540775,75;3743871,5;2891825;2953664;406904,961;390113,932;383852,582;17656,54297;16106,11523;18673,60938;919657,433;904796,095;679162,651;11968265;5265488,962;4695707,439;5424863,478
2021/12/10 23:15;48025,43;20280,719;23254110;2334757,962;2358513,756;14742889,33;13277286,69;9315218,419;8508097,894;1624433,968;1631977,675;1134504,463;670191,316;40262,16016;37763,36328;25466,05859;2366683,09;997245,003;1618917,225;27581582;11137408,52;9922725,885;9267829,526;6052290;6551776,5;5537258;1218746,116;16588,01172;18749,74414;18525,13086;963146,508;768339,965;1014120,909;16175090;433959,01;451638,74;411627,186;5653104,064;5750061,384;5940290,989;3425611,5;3613321;3540829;3743949,5;2891895,75;2953736;406911,972;390120,3;383859,703;17656,54297;16106,11523;18673,60938;919673,074;904825,694;679164,575;11968575;5265581,312;4695804,979;5424977,44
2021/12/10 23:30;48025,43;20280,719;23254378;2334777,097;2358531,338;14743022,9;13277404,09;9315304,815;8508172,292;1624453,781;1631997,091;1134515,218;670200,949;40262,16016;37763,36328;25466,05859;2366686,178;997279,167;1618948,568;27581952;11137512,74;9922864,374;9267956,013;6052374;6551864;5537338;1218757,333;16588,01172;18749,74414;18525,13086;963148,631;768359,308;1014140,896;16175322;433962,34;451643,956;411631,685;5653165,829;5750145,22;5940372,663;3425663,5;3613376,25;3540882,25;3744027,25;2891966;2953807,75;406919,887;390126,681;383865,176;17656,54297;16106,11523;18673,60938;919705,34;904827,421;679188,597;11968892;5265695,521;4695918,406;5425060,88
2021/12/10 23:45;48025,43;20280,719;23254644;2334796,005;2358548,834;14743154,97;13277521,65;9315391,139;8508246,614;1624472,574;1632016,678;1134525,963;670210,576;40262,16016;37763,36328;25466,05859;2366689,228;997313,703;1618979,661;27582324;11137616,56;9923003,64;9268082,038;6052458;6551951,5;5537418,5;1218768,612;16588,01172;18749,74414;18525,13086;963150,782;768377,434;1014160,659;16175551;433965,521;451649,256;411636,179;5653227,367;5750227,683;5940454,135;3425715,5;3613431,25;3540935,5;3744105,25;2892036,5;2953879,75;406927,634;390132,981;383870,56;17656,54297;16106,11523;18673,60938;919735,185;904830,532;679221,532;11969219;5265818,483;4696029,375;5425145,955
2021/12/11 00:00;48025,43;20280,719;23254910;2334814,676;2358566,231;14743286,13;13277640,19;9315477,352;8508320,783;1624490,883;1632037,293;1134536,701;670220,179;40262,16016;37763,36328;25466,05859;2366692,224;997347,939;1619002,721;27582682;11137719,76;9923142,858;9268199,381;6052542,5;6552039;5537499;1218779,865;16588,01172;18749,74414;18525,13086;963152,8;768394,631;1014181,457;16175778;433968,805;451654,446;411640,661;5653287,544;5750308,759;5940535,701;3425767;3613486,25;3540988,25;3744182,75;2892106,75;2953951,25;406935,334;390139,248;383875,922;17656,54297;16106,11523;18673,60938;919769,351;904834,861;679244,663;11969540;5265932,338;4696144,628;5425232,175
2021/12/11 00:15;48025,43;20280,719;23255178;2334833,508;2358583,643;14743419,13;13277758,07;9315563,84;8508395,369;1624510,379;1632056,938;1134547,447;670229,796;40262,16016;37763,36328;25466,05859;2366695,224;997382,017;1619029,653;27583048;11137823,85;9923281,697;9268320,551;6052627;6552127;5537579,5;1218791,053;16588,01172;18749,74414;18525,13086;963163,428;768419,963;1014187,958;16176009;433973,353;451659,566;411643,954;5653357,661;5750398,225;5940603,066;3425819;3613541,25;3541041,5;3744261,25;2892177,75;2954023,5;406943,147;390145,616;383881,385;17656,54297;16106,11523;18673,60938;919799,22;904837,089;679272,698;11969862;5266051,983;4696256,24;5425316,578
2021/12/11 00:30;48025,43;20280,719;23255444;2334852,453;2358601,151;14743550,17;13277876,07;9315650,145;8508469,713;1624528,169;1632076,956;1134558,227;670239,43;40262,16016;37763,36328;25466,05859;2366698,301;997415,961;1619060,01;27583418;11137928,34;9923421,068;9268445,22;6052711;6552214,5;5537659,5;1218802,36;16588,01172;18749,74414;18525,13086;963183,278;768439,115;1014190,312;16176238;433978,164;451664,561;411646,994;5653437,338;5750481,217;5940664,873;3425870,75;3613596,25;3541094,5;3744339;2892248,25;2954095,25;406950,733;390152,06;383887,043;17656,54297;16106,11523;18673,60938;919831,673;904840,099;679299,078;11970185;5266167,989;4696370,451;5425402,257
2021/12/11 00:45;48025,43;20280,719;23255710;2334871,434;2358618,602;14743682,54;13277992,91;9315736,49;8508544,091;1624547,221;1632095,924;1134569,035;670249,052;40262,16016;37763,36328;25466,05859;2366701,191;997449,859;1619084,748;27583780;11138031,59;9923559,53;9268565,21;6052795;6552302,5;5537740;1218813,707;16588,01172;18749,74414;18525,13086;963204,161;768456,025;1014193,232;16176468;433983,073;451669,67;411650,011;5653519,126;5750561,977;5940727,83;3425922,25;3613651;3541147,5;3744417;2892319;2954167,25;406958,026;390158,251;383892,428;17656,54297;16106,11523;18673,60938;919863,835;904842,207;679320,536;11970500;5266279,165;4696483,5;5425486,112
2021/12/11 01:00;48025,43;20280,719;23255976;2334890,69;2358636,141;14743814,64;13278110,96;9315822,693;8508618,171;1624565,843;1632115,976;1134579,829;670258,672;40262,16016;37763,36328;25466,05859;2366704,146;997483,471;1619113,049;27584146;11138134,53;9923697,988;9268688,799;6052879,5;6552390;5537820;1218824,954;16588,01172;18749,74414;18525,13086;963224,694;768472,858;1014195,306;16176696;433987,829;451674,639;411653,027;5653600,206;5750642,523;5940789,969;3425973,75;3613705,75;3541200,25;3744494,75;2892389,25;2954239;406965,189;390164,321;383897,711;17656,54297;16106,11523;18673,60938;919894,86;904845,99;679338,107;11970812;5266387,164;4696596,026;5425571,516
2021/12/11 01:15;48025,43;20280,719;23256240;2334909,561;2358653,655;14743945,78;13278227,37;9315908,897;8508692,481;1624583,94;1632134,582;1134590,656;670268,297;40262,16016;37763,36328;25466,05859;2366706,784;997517,207;1619144,368;27584516;11138238,4;9923836,935;9268814,658;6052963,5;6552478;5537900,5;1218836,249;16588,01172;18749,74414;18525,13086;963245,67;768489,307;1014198,117;16176924;433992,733;451679,585;411656,22;5653681,69;5750722,594;5940852,241;3426025,25;3613760,5;3541253,25;3744572,75;2892460;2954311;406972,452;390170,514;383903,108;17656,54297;16106,11523;18673,60938;919928,931;904847,374;679354,588;11971124;5266494,029;4696710,705;5425655,471
2021/12/11 01:30;48025,43;20280,719;23256506;2334928,589;2358671,213;14744078,27;13278344,42;9315995,135;8508766,737;1624603,244;1632153,765;1134601,448;670277,916;40262,16016;37763,36328;25466,05859;2366710,16;997551,04;1619170,067;27584878;11138342,3;9923975,364;9268934,155;6053047,5;6552565,5;5537980,5;1218847,589;16588,01172;18749,74414;18525,13086;963266,624;768505,572;1014199,778;16177150;433997,581;451684,353;411659,423;5653761,82;5750801,862;5940914,28;3426076,75;3613815;3541306;3744650,5;2892530,25;2954382,75;406980,286;390176,935;383908,531;17656,54297;16106,11523;18673,60938;919963,4;904849,664;679370,848;11971437;5266599,943;4696827,089;5425739,614
2021/12/11 01:45;48025,43;20280,719;23256772;2334947,437;2358688,772;14744210,12;13278461,71;9316081,197;8508840,861;1624622,155;1632173,23;1134611,891;670287,195;40262,16016;37763,36328;25466,05859;2366715,249;997584,521;1619197,648;27585244;11138447,56;9924113,278;9269055,35;6053131,5;6552653;5538060,5;1218859,013;16588,01172;18749,74414;18525,13086;963287,03;768522,222;1014202,893;16177375;434002,446;451689,171;411662,652;5653841,144;5750881,72;5940976,662;3426127,75;3613869,5;3541358,75;3744728;2892600,5;2954454,75;406988,564;390183,703;383914,232;17656,54297;16106,11523;18673,60938;919997,743;904851,004;679386,986;11971749;5266706,836;4696942,43;5425823,1
2021/12/11 02:00;48025,43;20280,719;23257034;2334966,127;2358706,252;14744339,51;13278578,17;9316167,119;8508914,873;1624638,916;1632192,09;1134622,753;670296,817;40262,16016;37763,36328;25466,05859;2366718,59;997617,37;1619227,761;27585612;11138552,26;9924251,255;9269180,557;6053216;6552740,5;5538140,5;1218870,343;16588,01172;18749,74414;18525,13086;963306,705;768538,245;1014204,874;16177600;434007,269;451693,983;411665,854;5653920,906;5750960,56;5941038,605;3426179;3613923,75;3541411,5;3744805,25;2892670,5;2954526,25;406996,785;390190,452;383919,939;17656,54297;16106,11523;18673,60938;920030,884;904853,964;679403,079;11972063;5266814,008;4697057,442;5425908,605
2021/12/11 02:15;48025,43;20280,719;23257296;2334984,586;2358723,821;14744469,13;13278693,54;9316253,459;8508989,1;1624655,807;1632209,647;1134633,559;670306,435;40262,16016;37763,36328;25466,05859;2366721,483;997650,4;1619253,695;27585976;11138655,59;9924388,94;9269302,093;6053300;6552828,5;5538221;1218881,583;16588,01172;18749,74414;18525,13086;963324,673;768554,064;1014207,396;16177824;434012,044;451698,93;411668,762;5653999,151;5751039,929;5941100,838;3426230,25;3613978,5;3541464,25;3744883;2892741;2954598,25;407004,915;390197,146;383925,571;17656,54297;16106,11523;18673,60938;920064,946;904856,96;679420,249;11972379;5266922,546;4697172,977;5425993,734
2021/12/11 02:30;48025,43;20280,719;23257556;2335003,009;2358741,673;14744596,72;13278810,1;9316339,532;8509063,201;1624671,075;1632227,892;1134644,391;670316,052;40262,16016;37763,36328;25466,05859;2366724,64;997683,364;1619283,242;27586342;11138759,38;9924526,872;9269426,833;6053384,5;6552916;5538301,5;1218892,883;16588,01172;18749,74414;18525,13086;963344,563;768570,718;1014209,563;16178051;434016,93;451704,238;411671,815;5654079,474;5751120,609;5941162,3;3426281,25;3614033,25;3541517;3744960,5;2892811;2954670;407012,708;390203,741;383931,247;17656,54297;16106,11523;18673,60938;920097,039;904859,894;679436,875;11972691;5267029,566;4697286,455;5426079,568
2021/12/11 02:45;48025,43;20280,719;23257814;2335021,942;2358759,502;14744724,48;13278924,8;9316425,608;8509137,321;1624685,933;1632244,736;1134655,181;670325,668;40262,16016;37763,36328;25466,05859;2366727,424;997716,43;1619312,039;27586710;11138863,26;9924665,364;9269551,04;6053468,5;6553004;5538381,5;1218904,121;16588,01172;18749,74414;18525,13086;963364,336;768587,198;1014211,897;16178279;434021,909;451709,756;411675,088;5654159,715;5751201,327;5941224,984;3426332,5;3614087,75;3541569,75;3745038;2892881,25;2954742;407019,942;390209,906;383936,525;17656,54297;16106,11523;18673,60938;920129,871;904862,644;679452,999;11973002;5267134,634;4697400,795;5426164,101
2021/12/11 03:00;48025,43;20280,719;23258070;2335041,121;2358777,23;14744849,29;13279039,17;9316511,548;8509211,368;1624697,722;1632261,266;1134665,982;670335,309;40262,16016;37763,36328;25466,05859;2366730,311;997749,592;1619340,349;27587076;11138966,37;9924803,82;9269673,981;6053552,5;6553091,5;5538462;1218915,438;16588,01172;18749,74414;18525,13086;963383,544;768603,763;1014213,651;16178502;434026,898;451715,35;411678,423;5654237,807;5751281,681;5941285,928;3426383,5;3614142,25;3541622,25;3745115,5;2892951,25;2954813,75;407027,089;390216,036;383941,772;17656,54297;16106,11523;18673,60938;920161,593;904863,851;679469,102;11973309;5267240,416;4697512,606;5426247,612
