"Time stamp","Value","Events","Comment","User"
"2022/01/27 00:30:00","12 309 495,50","","",""
"2022/01/27 00:00:00","12 309 280,81","","",""
"2022/01/26 23:30:00","12 309 066,84","","",""
"2022/01/26 23:00:00","12 308 851,51","","",""
"2022/01/26 22:30:00","12 308 636,39","","",""
"2022/01/26 22:00:00","12 308 420,81","","",""
"2022/01/26 21:30:00","12 308 206,58","","",""
"2022/01/26 21:00:00","12 307 990,68","","",""
"2022/01/26 20:30:00","12 307 775,47","","",""
"2022/01/26 20:00:00","12 307 559,86","","",""
"2022/01/26 19:30:00","12 307 344,96","","",""
"2022/01/26 19:00:00","12 307 129,50","","",""
"2022/01/26 18:30:00","12 306 913,96","","",""
"2022/01/26 18:00:00","12 306 698,53","","",""
"2022/01/26 17:30:00","12 306 483,47","","",""
"2022/01/26 17:00:00","12 306 267,95","","",""
"2022/01/26 16:30:00","12 306 052,62","","",""
"2022/01/26 16:00:00","12 305 837,99","","",""
"2022/01/26 15:30:00","12 305 621,95","","",""
"2022/01/26 15:00:00","12 305 406,53","","",""
"2022/01/26 14:30:00","12 305 190,08","","",""
"2022/01/26 14:00:00","12 304 975,24","","",""
"2022/01/26 13:30:00","12 304 759,79","","",""
"2022/01/26 13:00:00","12 304 544,17","","",""
"2022/01/26 12:30:00","12 304 327,60","","",""
"2022/01/26 12:00:00","12 304 111,26","","",""
"2022/01/26 11:30:00","12 303 896,30","","",""
"2022/01/26 11:00:00","12 303 680,93","","",""
"2022/01/26 10:30:00","12 303 465,25","","",""
"2022/01/26 10:00:00","12 303 250,84","","",""
"2022/01/26 09:30:00","12 303 033,85","","",""
"2022/01/26 09:00:00","12 302 818,53","","",""
"2022/01/26 08:30:00","12 302 602,75","","",""
"2022/01/26 08:00:00","12 302 387,03","","",""
"2022/01/26 07:30:00","12 302 172,42","","",""
"2022/01/26 07:00:00","12 301 957,85","","",""
"2022/01/26 06:30:00","12 301 743,63","","",""
"2022/01/26 06:00:00","12 301 529,81","","",""
"2022/01/26 05:30:00","12 301 316,17","","",""
"2022/01/26 05:00:00","12 301 101,63","","",""
"2022/01/26 04:30:00","12 300 887,98","","",""
"2022/01/26 04:00:00","12 300 674,31","","",""
"2022/01/26 03:30:00","12 300 460,90","","",""
"2022/01/26 03:00:00","12 300 245,80","","",""
"2022/01/26 02:30:00","12 300 031,79","","",""
"2022/01/26 02:00:00","12 299 817,79","","",""
"2022/01/26 01:30:00","12 299 603,98","","",""
"2022/01/26 01:00:00","12 299 389,44","","",""
"2022/01/26 00:30:00","12 299 175,20","","",""
"2022/01/26 00:00:00","12 298 960,45","","",""
"2022/01/25 23:30:00","12 298 746,47","","",""
"2022/01/25 23:00:00","12 298 530,95","","",""
"2022/01/25 22:30:00","12 298 316,06","","",""
"2022/01/25 22:00:00","12 298 099,68","","",""
"2022/01/25 21:30:00","12 297 884,84","","",""
"2022/01/25 21:00:00","12 297 668,68","","",""
"2022/01/25 20:30:00","12 297 452,69","","",""
"2022/01/25 20:00:00","12 297 238,30","","",""
"2022/01/25 19:30:00","12 297 021,80","","",""
"2022/01/25 19:00:00","12 296 806,80","","",""
"2022/01/25 18:30:00","12 296 590,73","","",""
"2022/01/25 18:00:00","12 296 375,33","","",""
"2022/01/25 17:30:00","12 296 159,79","","",""
"2022/01/25 17:00:00","12 295 946,41","","",""
"2022/01/25 16:30:00","12 295 732,56","","",""
"2022/01/25 16:00:00","12 295 518,83","","",""
"2022/01/25 15:30:00","12 295 304,72","","",""
"2022/01/25 15:00:00","12 295 090,92","","",""
"2022/01/25 14:30:00","12 294 876,73","","",""
"2022/01/25 14:00:00","12 294 663,63","","",""
"2022/01/25 13:30:00","12 294 449,64","","",""
"2022/01/25 13:00:00","12 294 235,60","","",""
"2022/01/25 12:30:00","12 294 021,60","","",""
"2022/01/25 12:00:00","12 293 807,79","","",""
"2022/01/25 11:30:00","12 293 593,79","","",""
"2022/01/25 11:00:00","12 293 379,96","","",""
"2022/01/25 10:30:00","12 293 166,17","","",""
"2022/01/25 10:00:00","12 292 953,02","","",""
"2022/01/25 09:30:00","12 292 738,98","","",""
"2022/01/25 09:00:00","12 292 524,39","","",""
"2022/01/25 08:30:00","12 292 310,93","","",""
"2022/01/25 08:00:00","12 292 096,64","","",""
"2022/01/25 07:30:00","12 291 883,23","","",""
"2022/01/25 07:00:00","12 291 669,57","","",""
"2022/01/25 06:30:00","12 291 456,89","","",""
"2022/01/25 06:00:00","12 291 244,10","","",""
"2022/01/25 05:30:00","12 291 031,42","","",""
"2022/01/25 05:00:00","12 290 819,00","","",""
"2022/01/25 04:30:00","12 290 606,26","","",""
"2022/01/25 04:00:00","12 290 394,09","","",""
"2022/01/25 03:30:00","12 290 181,26","","",""
"2022/01/25 03:00:00","12 289 968,10","","",""
"2022/01/25 02:30:00","12 289 755,58","","",""
"2022/01/25 02:00:00","12 289 542,53","","",""
"2022/01/25 01:30:00","12 289 330,12","","",""
"2022/01/25 01:00:00","12 289 117,37","","",""
"2022/01/25 00:30:00","12 288 904,16","","",""
"2022/01/25 00:00:00","12 288 690,78","","",""
"2022/01/24 23:30:00","12 288 477,81","","",""
"2022/01/24 23:00:00","12 288 263,84","","",""
"2022/01/24 22:30:00","12 288 050,17","","",""
"2022/01/24 22:00:00","12 287 835,98","","",""
"2022/01/24 21:30:00","12 287 622,42","","",""
"2022/01/24 21:00:00","12 287 408,53","","",""
"2022/01/24 20:30:00","12 287 193,86","","",""
"2022/01/24 20:00:00","12 286 979,48","","",""
"2022/01/24 19:30:00","12 286 765,24","","",""
"2022/01/24 19:00:00","12 286 551,28","","",""
"2022/01/24 18:30:00","12 286 337,63","","",""
"2022/01/24 18:00:00","12 286 122,96","","",""
"2022/01/24 17:30:00","12 285 908,94","","",""
"2022/01/24 17:00:00","12 285 695,35","","",""
"2022/01/24 16:30:00","12 285 481,09","","",""
"2022/01/24 16:00:00","12 285 266,53","","",""
"2022/01/24 15:30:00","12 285 052,55","","",""
"2022/01/24 15:00:00","12 284 838,59","","",""
"2022/01/24 14:30:00","12 284 623,92","","",""
"2022/01/24 14:00:00","12 284 409,95","","",""
"2022/01/24 13:30:00","12 284 195,26","","",""
"2022/01/24 13:00:00","12 283 981,40","","",""
"2022/01/24 12:30:00","12 283 766,73","","",""
"2022/01/24 12:00:00","12 283 552,30","","",""
"2022/01/24 11:30:00","12 283 338,46","","",""
"2022/01/24 11:00:00","12 283 123,90","","",""
"2022/01/24 10:30:00","12 282 909,51","","",""
"2022/01/24 10:00:00","12 282 695,21","","",""
"2022/01/24 09:30:00","12 282 481,24","","",""
"2022/01/24 09:00:00","12 282 267,08","","",""
"2022/01/24 08:30:00","12 282 052,93","","",""
"2022/01/24 08:00:00","12 281 839,08","","",""
"2022/01/24 07:30:00","12 281 625,67","","",""
"2022/01/24 07:00:00","12 281 413,13","","",""
"2022/01/24 06:30:00","12 281 200,02","","",""
"2022/01/24 06:00:00","12 280 987,13","","",""
"2022/01/24 05:30:00","12 280 774,79","","",""
"2022/01/24 05:00:00","12 280 562,39","","",""
"2022/01/24 04:30:00","12 280 350,70","","",""
"2022/01/24 04:00:00","12 280 137,44","","",""
"2022/01/24 03:30:00","12 279 925,47","","",""
"2022/01/24 03:00:00","12 279 712,42","","",""
"2022/01/24 02:30:00","12 279 500,20","","",""
"2022/01/24 02:00:00","12 279 287,95","","",""
"2022/01/24 01:30:00","12 279 075,53","","",""
"2022/01/24 01:00:00","12 278 862,64","","",""
"2022/01/24 00:30:00","12 278 649,67","","",""
"2022/01/24 00:00:00","12 278 437,09","","",""
"2022/01/23 23:30:00","12 278 223,65","","",""
"2022/01/23 23:00:00","12 278 009,93","","",""
"2022/01/23 22:30:00","12 277 796,47","","",""
"2022/01/23 22:00:00","12 277 582,71","","",""
"2022/01/23 21:30:00","12 277 368,59","","",""
"2022/01/23 21:00:00","12 277 154,94","","",""
"2022/01/23 20:30:00","12 276 941,00","","",""
"2022/01/23 20:00:00","12 276 727,25","","",""
"2022/01/23 19:30:00","12 276 513,05","","",""
"2022/01/23 19:00:00","12 276 298,71","","",""
"2022/01/23 18:30:00","12 276 085,59","","",""
"2022/01/23 18:00:00","12 275 871,05","","",""
"2022/01/23 17:30:00","12 275 656,93","","",""
"2022/01/23 17:00:00","12 275 443,12","","",""
"2022/01/23 16:30:00","12 275 230,47","","",""
"2022/01/23 16:00:00","12 275 016,81","","",""
"2022/01/23 15:30:00","12 274 801,94","","",""
"2022/01/23 15:00:00","12 274 588,23","","",""
"2022/01/23 14:30:00","12 274 374,86","","",""
"2022/01/23 14:00:00","12 274 161,04","","",""
"2022/01/23 13:30:00","12 273 947,09","","",""
"2022/01/23 13:00:00","12 273 734,27","","",""
"2022/01/23 12:30:00","12 273 520,04","","",""
"2022/01/23 12:00:00","12 273 306,12","","",""
"2022/01/23 11:30:00","12 273 092,22","","",""
"2022/01/23 11:00:00","12 272 878,18","","",""
"2022/01/23 10:30:00","12 272 665,91","","",""
"2022/01/23 10:00:00","12 272 451,00","","",""
"2022/01/23 09:30:00","12 272 237,26","","",""
"2022/01/23 09:00:00","12 272 023,53","","",""
"2022/01/23 08:30:00","12 271 810,64","","",""
"2022/01/23 08:00:00","12 271 597,08","","",""
"2022/01/23 07:30:00","12 271 383,44","","",""
"2022/01/23 07:00:00","12 271 170,72","","",""
"2022/01/23 06:30:00","12 270 957,40","","",""
"2022/01/23 06:00:00","12 270 744,51","","",""
"2022/01/23 05:30:00","12 270 531,82","","",""
"2022/01/23 05:00:00","12 270 320,51","","",""
"2022/01/23 04:30:00","12 270 106,43","","",""
"2022/01/23 04:00:00","12 269 893,68","","",""
"2022/01/23 03:30:00","12 269 680,81","","",""
"2022/01/23 03:00:00","12 269 467,66","","",""
"2022/01/23 02:30:00","12 269 254,63","","",""
"2022/01/23 02:00:00","12 269 041,11","","",""
"2022/01/23 01:30:00","12 268 828,27","","",""
"2022/01/23 01:00:00","12 268 614,87","","",""
"2022/01/23 00:30:00","12 268 401,76","","",""
"2022/01/23 00:00:00","12 268 188,20","","",""
"2022/01/22 23:30:00","12 267 974,48","","",""
"2022/01/22 23:00:00","12 267 760,46","","",""
"2022/01/22 22:30:00","12 267 546,78","","",""
"2022/01/22 22:00:00","12 267 333,37","","",""
"2022/01/22 21:30:00","12 267 118,78","","",""
"2022/01/22 21:00:00","12 266 905,04","","",""
"2022/01/22 20:30:00","12 266 691,77","","",""
"2022/01/22 20:00:00","12 266 476,40","","",""
"2022/01/22 19:30:00","12 266 263,13","","",""
"2022/01/22 19:00:00","12 266 049,12","","",""
"2022/01/22 18:30:00","12 265 835,24","","",""
"2022/01/22 18:00:00","12 265 621,51","","",""
"2022/01/22 17:30:00","12 265 408,55","","",""
"2022/01/22 17:00:00","12 265 194,69","","",""
"2022/01/22 16:30:00","12 264 981,42","","",""
"2022/01/22 16:00:00","12 264 767,87","","",""
"2022/01/22 15:30:00","12 264 554,27","","",""
"2022/01/22 15:00:00","12 264 340,92","","",""
"2022/01/22 14:30:00","12 264 127,14","","",""
"2022/01/22 14:00:00","12 263 912,78","","",""
"2022/01/22 13:30:00","12 263 699,08","","",""
"2022/01/22 13:00:00","12 263 485,23","","",""
"2022/01/22 12:30:00","12 263 271,75","","",""
"2022/01/22 12:00:00","12 263 058,35","","",""
"2022/01/22 11:30:00","12 262 843,81","","",""
"2022/01/22 11:00:00","12 262 629,60","","",""
"2022/01/22 10:30:00","12 262 416,01","","",""
"2022/01/22 10:00:00","12 262 202,12","","",""
"2022/01/22 09:30:00","12 261 988,71","","",""
"2022/01/22 09:00:00","12 261 774,76","","",""
"2022/01/22 08:30:00","12 261 560,71","","",""
"2022/01/22 08:00:00","12 261 347,13","","",""
"2022/01/22 07:30:00","12 261 133,80","","",""
"2022/01/22 07:00:00","12 260 920,42","","",""
"2022/01/22 06:30:00","12 260 706,96","","",""
"2022/01/22 06:00:00","12 260 493,33","","",""
"2022/01/22 05:30:00","12 260 280,80","","",""
"2022/01/22 05:00:00","12 260 067,00","","",""
"2022/01/22 04:30:00","12 259 854,42","","",""
"2022/01/22 04:00:00","12 259 640,89","","",""
"2022/01/22 03:30:00","12 259 427,61","","",""
"2022/01/22 03:00:00","12 259 214,24","","",""
"2022/01/22 02:30:00","12 259 001,03","","",""
"2022/01/22 02:00:00","12 258 787,65","","",""
"2022/01/22 01:30:00","12 258 574,30","","",""
"2022/01/22 01:00:00","12 258 360,50","","",""
"2022/01/22 00:30:00","12 258 147,64","","",""
"2022/01/22 00:00:00","12 257 932,42","","",""
"2022/01/21 23:30:00","12 257 718,96","","",""
"2022/01/21 23:00:00","12 257 504,91","","",""
"2022/01/21 22:30:00","12 257 290,88","","",""
"2022/01/21 22:00:00","12 257 076,46","","",""
"2022/01/21 21:30:00","12 256 862,54","","",""
"2022/01/21 21:00:00","12 256 648,91","","",""
"2022/01/21 20:30:00","12 256 434,07","","",""
"2022/01/21 20:00:00","12 256 220,23","","",""
"2022/01/21 19:30:00","12 256 006,69","","",""
"2022/01/21 19:00:00","12 255 793,02","","",""
"2022/01/21 18:30:00","12 255 579,57","","",""
"2022/01/21 18:00:00","12 255 365,64","","",""
"2022/01/21 17:30:00","12 255 152,22","","",""
"2022/01/21 17:00:00","12 254 938,04","","",""
"2022/01/21 16:30:00","12 254 723,91","","",""
"2022/01/21 16:00:00","12 254 510,19","","",""
"2022/01/21 15:30:00","12 254 295,92","","",""
"2022/01/21 15:00:00","12 254 081,87","","",""
"2022/01/21 14:30:00","12 253 867,47","","",""
"2022/01/21 14:00:00","12 253 653,92","","",""
"2022/01/21 13:30:00","12 253 439,49","","",""
"2022/01/21 13:00:00","12 253 225,42","","",""
"2022/01/21 12:30:00","12 253 012,24","","",""
"2022/01/21 12:00:00","12 252 797,63","","",""
"2022/01/21 11:30:00","12 252 583,24","","",""
"2022/01/21 11:00:00","12 252 369,03","","",""
"2022/01/21 10:30:00","12 252 154,76","","",""
"2022/01/21 10:00:00","12 251 940,19","","",""
"2022/01/21 09:30:00","12 251 726,42","","",""
"2022/01/21 09:00:00","12 251 511,68","","",""
"2022/01/21 08:30:00","12 251 298,18","","",""
"2022/01/21 08:00:00","12 251 083,95","","",""
"2022/01/21 07:30:00","12 250 870,49","","",""
"2022/01/21 07:00:00","12 250 657,39","","",""
"2022/01/21 06:30:00","12 250 444,26","","",""
"2022/01/21 06:00:00","12 250 231,16","","",""
"2022/01/21 05:30:00","12 250 018,47","","",""
"2022/01/21 05:00:00","12 249 805,63","","",""
"2022/01/21 04:30:00","12 249 593,70","","",""
"2022/01/21 04:00:00","12 249 380,77","","",""
"2022/01/21 03:30:00","12 249 167,91","","",""
"2022/01/21 03:00:00","12 248 955,21","","",""
"2022/01/21 02:30:00","12 248 742,34","","",""
"2022/01/21 02:00:00","12 248 529,54","","",""
"2022/01/21 01:30:00","12 248 316,86","","",""
"2022/01/21 01:00:00","12 248 103,65","","",""
"2022/01/21 00:30:00","12 247 889,69","","",""
"2022/01/21 00:00:00","12 247 675,93","","",""
"2022/01/20 23:30:00","12 247 462,33","","",""
"2022/01/20 23:00:00","12 247 248,75","","",""
"2022/01/20 22:30:00","12 247 035,44","","",""
"2022/01/20 22:00:00","12 246 821,29","","",""
"2022/01/20 21:30:00","12 246 607,24","","",""
"2022/01/20 21:00:00","12 246 393,06","","",""
"2022/01/20 20:30:00","12 246 178,62","","",""
"2022/01/20 20:00:00","12 245 965,55","","",""
"2022/01/20 19:30:00","12 245 751,04","","",""
"2022/01/20 19:00:00","12 245 536,81","","",""
"2022/01/20 18:30:00","12 245 322,88","","",""
"2022/01/20 18:00:00","12 245 108,36","","",""
"2022/01/20 17:30:00","12 244 894,45","","",""
"2022/01/20 17:00:00","12 244 680,80","","",""
"2022/01/20 16:30:00","12 244 466,80","","",""
"2022/01/20 16:00:00","12 244 252,59","","",""
"2022/01/20 15:30:00","12 244 038,28","","",""
"2022/01/20 15:00:00","12 243 824,77","","",""
"2022/01/20 14:30:00","12 243 610,10","","",""
"2022/01/20 14:00:00","12 243 396,20","","",""
"2022/01/20 13:30:00","12 243 182,37","","",""
"2022/01/20 13:00:00","12 242 968,25","","",""
"2022/01/20 12:30:00","12 242 754,24","","",""
"2022/01/20 12:00:00","12 242 540,32","","",""
"2022/01/20 11:30:00","12 242 326,82","","",""
"2022/01/20 11:00:00","12 242 112,39","","",""
"2022/01/20 10:30:00","12 241 899,02","","",""
"2022/01/20 10:00:00","12 241 684,03","","",""
"2022/01/20 09:30:00","12 241 470,48","","",""
"2022/01/20 09:00:00","12 241 256,10","","",""
"2022/01/20 08:30:00","12 241 042,33","","",""
"2022/01/20 08:00:00","12 240 828,42","","",""
"2022/01/20 07:30:00","12 240 616,02","","",""
"2022/01/20 07:00:00","12 240 402,66","","",""
"2022/01/20 06:30:00","12 240 189,62","","",""
"2022/01/20 06:00:00","12 239 977,29","","",""
"2022/01/20 05:30:00","12 239 765,20","","",""
"2022/01/20 05:00:00","12 239 552,59","","",""
"2022/01/20 04:30:00","12 239 341,31","","",""
"2022/01/20 04:00:00","12 239 127,95","","",""
"2022/01/20 03:30:00","12 238 915,83","","",""
"2022/01/20 03:00:00","12 238 703,21","","",""
"2022/01/20 02:30:00","12 238 491,29","","",""
"2022/01/20 02:00:00","12 238 278,56","","",""
"2022/01/20 01:30:00","12 238 066,25","","",""
"2022/01/20 01:00:00","12 237 853,31","","",""
"2022/01/20 00:30:00","12 237 640,20","","",""
"2022/01/20 00:00:00","12 237 427,31","","",""
"2022/01/19 23:30:00","12 237 214,09","","",""
"2022/01/19 23:00:00","12 237 000,68","","",""
"2022/01/19 22:30:00","12 236 786,94","","",""
"2022/01/19 22:00:00","12 236 572,80","","",""
"2022/01/19 21:30:00","12 236 359,44","","",""
"2022/01/19 21:00:00","12 236 145,23","","",""
"2022/01/19 20:30:00","12 235 930,92","","",""
"2022/01/19 20:00:00","12 235 717,18","","",""
"2022/01/19 19:30:00","12 235 502,61","","",""
"2022/01/19 19:00:00","12 235 288,52","","",""
"2022/01/19 18:30:00","12 235 074,77","","",""
"2022/01/19 18:00:00","12 234 860,31","","",""
"2022/01/19 17:30:00","12 234 646,41","","",""
"2022/01/19 17:00:00","12 234 432,51","","",""
"2022/01/19 16:30:00","12 234 218,64","","",""
"2022/01/19 16:00:00","12 234 004,18","","",""
"2022/01/19 15:30:00","12 233 790,26","","",""
"2022/01/19 15:00:00","12 233 576,07","","",""
"2022/01/19 14:30:00","12 233 361,89","","",""
"2022/01/19 14:00:00","12 233 148,08","","",""
"2022/01/19 13:30:00","12 232 934,62","","",""
"2022/01/19 13:00:00","12 232 719,53","","",""
"2022/01/19 12:30:00","12 232 505,80","","",""
"2022/01/19 12:00:00","12 232 291,40","","",""
"2022/01/19 11:30:00","12 232 077,61","","",""
"2022/01/19 11:00:00","12 231 863,29","","",""
"2022/01/19 10:30:00","12 231 649,92","","",""
"2022/01/19 10:00:00","12 231 435,52","","",""
"2022/01/19 09:30:00","12 231 222,57","","",""
"2022/01/19 09:00:00","12 231 007,45","","",""
"2022/01/19 08:30:00","12 230 793,60","","",""
"2022/01/19 08:00:00","12 230 580,30","","",""
"2022/01/19 07:30:00","12 230 366,98","","",""
"2022/01/19 07:00:00","12 230 154,30","","",""
"2022/01/19 06:30:00","12 229 941,33","","",""
"2022/01/19 06:00:00","12 229 729,16","","",""
"2022/01/19 05:30:00","12 229 516,81","","",""
"2022/01/19 05:00:00","12 229 305,32","","",""
"2022/01/19 04:30:00","12 229 093,29","","",""
"2022/01/19 04:00:00","12 228 881,49","","",""
"2022/01/19 03:30:00","12 228 670,26","","",""
"2022/01/19 03:00:00","12 228 456,58","","",""
"2022/01/19 02:30:00","12 228 244,77","","",""
"2022/01/19 02:00:00","12 228 031,76","","",""
